admin_override_suspend_auto_approval,attached_job_description,avatar_url,bounty_categories,bounty_owner_address,bounty_type,can_remarket,can_submit_after_expiration_date,canceled_bounty_reason,canceled_on,created_on,current_bounty,description_length,duration_create_to_expire,experience_level,expires_date,expires_date_ymd,featuring_date,fulfillment_accepted_on,fulfillment_started_on,fulfillment_submitted_on,funder_last_messaged_on,funding_organisation,github_comments,github_issue_number,github_issue_state,github_org_name,github_repo_name,github_url,idx_status,is_featured,is_issue_closed,is_open,is_paid,is_reserved,is_success,keywords,modified_on,needs_review,network,now,number_of_activities,number_of_fulfillments,number_of_interests,org_name,paid,permission_type,pk,project_length,project_type,repo_type,reserved_for_user_handle,standard_bounties_id,status,title,token_address,token_name,token_value_in_usdt,token_value_time_peg,url,value_in_eth,value_in_token,value_in_usdt,value_in_usdt_now,value_true,web3_created,web3_created_ymd,web3_type
TRUE,null,https://gitcoin.co/dynamic/avatar/Phala-Network,"[""other""]",HbYccMcH4SETEkSaz2tHGGiEmvBC3ba9rscLwe58qEg71JF,,FALSE,FALSE,,null,2020-10-14T12:39:24Z,TRUE,4537,29,Beginner,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-12-08T12:42:22.474679Z,2020-10-16T04:06:52.664944Z,2020-10-16T14:34:02.261586Z,null,,0,1,open,Phala-Network,hello-world-by-polkadot,https://github.com/Phala-Network/hello-world-by-polkadot/issues/1,open,FALSE,FALSE,TRUE,0,null,0,"polkadot,kusama,substrate,rust,js,phala network,privacy,smart contract,confidential contract",2021-01-20T10:01:56.246082Z,FALSE,mainnet,2021-01-20T16:32:01.178161Z,174,65,54,Phala-Network,[],permissionless,23945,Hours,cooperative,public,,100023945,open,[ECOSYSTEM CHALLENGE] (Beginner) Build and Run a Local Phala Network,0x10,DOT,17.77,2021-01-20T10:01:56.313433Z,https://gitcoin.co/issue/Phala-Network/hello-world-by-polkadot/1/100023945,0.07,50000000000,88.85,88.85,5,2020-10-14T12:39:24Z,2020-10-14T00:00:00.000Z,polkadot_ext
TRUE,null,https://gitcoin.co/dynamic/avatar/Phala-Network,"[""other""]",HbYccMcH4SETEkSaz2tHGGiEmvBC3ba9rscLwe58qEg71JF,,FALSE,FALSE,,null,2020-10-14T14:02:44Z,TRUE,5246,29,Advanced,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-12-08T12:39:25.904593Z,2020-10-17T20:30:35.682764Z,2020-10-17T20:31:01.943060Z,null,,0,2,open,Phala-Network,hello-world-by-polkadot,https://github.com/Phala-Network/hello-world-by-polkadot/issues/2,open,FALSE,FALSE,TRUE,0,null,0,"polkadot,kusama,substrate,phala network,confidential contract,smart contract,privacy,rust,js",2021-01-20T10:01:32.974916Z,FALSE,mainnet,2021-01-20T16:32:01.339338Z,32,10,6,Phala-Network,[],permissionless,23947,Days,cooperative,public,,100023947,open,[ECOSYSTEM CHALLENGE] (Advanced) Build the First Confidential Contract,0x10,DOT,17.77,2021-01-20T10:01:33.042484Z,https://gitcoin.co/issue/Phala-Network/hello-world-by-polkadot/2/100023947,0.07,50000000000,88.85,88.85,5,2020-10-14T14:02:44Z,2020-10-14T00:00:00.000Z,polkadot_ext
TRUE,,https://gitcoin.co/dynamic/avatar/manuelblancoappleby,"[""backend""]",0x81f7Dc4A0866b9D2AEb2E057051eE28AA80c17d0,Improvement,FALSE,FALSE,,null,2020-10-14T14:50:37.731784Z,TRUE,105,97191,Advanced,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,null,null,2020-10-14T14:58:25.827770Z,2020-10-14T15:23:39.627585Z,null,,0,2,open,manuelblancoappleby,gaugemvp,https://github.com/manuelblancoappleby/gaugemvp/issues/2,submitted,FALSE,FALSE,TRUE,0,null,0,"solidity,python,web3",2021-01-20T10:01:09.649088Z,FALSE,mainnet,2021-01-20T16:32:01.442322Z,4,1,1,manuelblancoappleby,[],approval,23949,Hours,traditional,public,,100023949,submitted,Integration of the GAUGEINDEX API as an oracle,0x0000000000000000000000000000000000000000,ETH,1365.58,2021-01-20T10:01:09.728015Z,https://gitcoin.co/issue/manuelblancoappleby/gaugemvp/2/100023949,0.15,1.5E+17,204.84,204.84,0.15,2020-10-14T14:50:37.732236Z,2020-10-14T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/diadata-org,"[""backend""]",0xc366397E320bD9e220C59331921EF40b8aa3331D,Feature,FALSE,FALSE,,null,2020-10-14T17:53:35.207253Z,TRUE,464,8,Intermediate,2020-10-22T22:00:00Z,2020-10-22T00:00:00.000Z,null,2020-10-16T18:54:17.049525Z,2020-10-14T20:35:51.155801Z,2020-10-16T15:32:47.626475Z,null,diadata-org,0,317,open,diadata-org,diadata,https://github.com/diadata-org/diadata/issues/317,submitted,FALSE,FALSE,TRUE,0,null,0,"Go,Scraper,Golang,Exchange",2021-01-20T10:00:58.211558Z,FALSE,mainnet,2021-01-20T16:32:01.516815Z,6,1,1,diadata-org,[],approval,23950,Hours,traditional,public,,100023950,submitted, Write an exchange scraper for 0x protocol,0x0000000000000000000000000000000000000000,ETH,1365.58,2021-01-20T10:00:58.283697Z,https://gitcoin.co/issue/diadata-org/diadata/317/100023950,0.6,6E+17,819.35,819.35,0.6,2020-10-14T17:53:35.207833Z,2020-10-14T00:00:00.000Z,web3_modal
TRUE,null,https://gitcoin.co/dynamic/avatar/AcalaNetwork,"[""other""]",13dgsFCcQXzEyizCb7DuhpbuaTpGYG8ALNkSNCzSy7Ld3jto,,FALSE,FALSE,,null,2020-10-14T21:01:01Z,TRUE,4785,29,Intermediate,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-11-30T08:08:28.453329Z,2020-10-15T18:52:38.011377Z,2020-10-18T09:23:28.405611Z,null,,0,1,open,AcalaNetwork,polakdot-hello-world-acala,https://github.com/AcalaNetwork/polakdot-hello-world-acala/issues/1,open,FALSE,FALSE,TRUE,0,null,0,"polkadot,kusama,substrate,Acala,DeFi,NFT",2021-01-20T10:00:46.789081Z,FALSE,mainnet,2021-01-20T16:32:02.163135Z,105,44,38,AcalaNetwork,[],permissionless,23951,Hours,cooperative,public,,100023951,open,[ECOSYSTEM CHALLENGE] Enable NFT Support,0x10,DOT,17.77,2021-01-20T10:00:46.865040Z,https://gitcoin.co/issue/AcalaNetwork/polakdot-hello-world-acala/1/100023951,0.07,50000000000,88.85,88.85,5,2020-10-14T21:01:01Z,2020-10-14T00:00:00.000Z,polkadot_ext
TRUE,null,https://gitcoin.co/dynamic/avatar/AcalaNetwork,"[""other""]",13dgsFCcQXzEyizCb7DuhpbuaTpGYG8ALNkSNCzSy7Ld3jto,,FALSE,FALSE,,null,2020-10-14T21:03:59Z,TRUE,4601,29,Intermediate,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-11-30T08:08:56.594346Z,2020-10-15T15:05:02.364740Z,2020-10-15T15:09:04.937107Z,null,,0,2,open,AcalaNetwork,polakdot-hello-world-acala,https://github.com/AcalaNetwork/polakdot-hello-world-acala/issues/2,open,FALSE,FALSE,TRUE,0,null,0,"polkadot,kusama,substrate,Acala,DeFi,NFT",2021-01-20T10:00:35.337912Z,FALSE,mainnet,2021-01-20T16:32:02.642312Z,107,45,31,AcalaNetwork,[],permissionless,23952,Days,cooperative,public,,100023952,open,[ECOSYSTEM CHALLENGE] Enable Multi-Currency Support,0x10,DOT,17.77,2021-01-20T10:00:35.405411Z,https://gitcoin.co/issue/AcalaNetwork/polakdot-hello-world-acala/2/100023952,0.07,50000000000,88.85,88.85,5,2020-10-14T21:03:59Z,2020-10-14T00:00:00.000Z,polkadot_ext
TRUE,null,https://gitcoin.co/dynamic/avatar/PureStake,"[""other""]",12E9zxAHo8PEfwD33HPctmpxzeUPWR23rrs3sxLh1mRnkVzK,,FALSE,FALSE,,null,2020-10-14T23:58:06Z,TRUE,4933,29,Intermediate,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-12-10T17:18:33.573475Z,2020-10-15T09:30:09.938429Z,2020-10-15T09:34:48Z,null,,0,1,open,PureStake,gitcoin-hello-world-by-moonbeam,https://github.com/PureStake/gitcoin-hello-world-by-moonbeam/issues/1,open,FALSE,FALSE,TRUE,0,null,0,"Ethereum,Moonbeam,Polkadot,Truffle,ERC20,Smart Contracts",2021-01-20T10:00:23.257084Z,FALSE,mainnet,2021-01-20T16:32:03.212924Z,156,68,55,PureStake,[],permissionless,23953,Hours,cooperative,public,,100023953,open,[ECOSYSTEM CHALLENGE] Deploy on Moonbase Alpha using Truffle,0x10,DOT,17.77,2021-01-20T10:00:23.386185Z,https://gitcoin.co/issue/PureStake/gitcoin-hello-world-by-moonbeam/1/100023953,0.07,50000000000,88.85,88.85,5,2020-10-14T23:58:06Z,2020-10-14T00:00:00.000Z,polkadot_ext
TRUE,,https://gitcoin.co/dynamic/avatar/b-mueller,"[""frontend""]",0x3975946B88eC92d111BDfA2A057f2A0Ceb55C315,Other,FALSE,FALSE,,null,2020-10-15T05:30:57.620826Z,TRUE,532,97190,Intermediate,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,null,2020-10-19T04:54:16.981696Z,2020-10-15T12:13:05.752290Z,2020-10-17T23:37:14.141769Z,null,,1,1,open,b-mueller,catmosphere,https://github.com/b-mueller/catmosphere/issues/1,done,FALSE,FALSE,FALSE,1,null,1,"Ruby,Rails,Heroku,Maintenance",2021-01-20T10:00:09.549084Z,FALSE,mainnet,2021-01-20T16:32:03.294855Z,6,1,2,b-mueller,"[""mul1sh""]",approval,23955,Hours,traditional,public,,100023955,done,Make app compatible with heroku-18 stack and redeploy,0x0000000000000000000000000000000000000000,ETH,378.37,2020-10-15T05:30:57.621243Z,https://gitcoin.co/issue/b-mueller/catmosphere/1/100023955,0.65,6.5E+17,245.94,887.62,0.65,2020-10-15T05:30:57.621243Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,null,https://gitcoin.co/dynamic/avatar/metacartel,"[""backend""]",0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,Feature,FALSE,FALSE,,null,2020-10-15T07:30:09Z,TRUE,510,11,Intermediate,2020-10-26T23:59:59Z,2020-10-26T00:00:00.000Z,null,null,2020-10-26T15:47:02.753171Z,null,null,,2,7,open,metacartel,untitled-hackathon,https://github.com/metacartel/untitled-hackathon/issues/7,done,FALSE,FALSE,TRUE,0,null,0,"arweave,peramweb",2021-01-20T09:59:58.906586Z,FALSE,mainnet,2021-01-20T16:32:03.375435Z,6,0,2,metacartel,[],approval,23956,Days,contest,public,,100023956,done,Arweave Build Bounty,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,1,2020-10-15T07:30:09Z,https://gitcoin.co/issue/metacartel/untitled-hackathon/7/100023956,0.15,2E+20,200,200,200,2020-10-15T07:30:09Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,null,https://gitcoin.co/dynamic/avatar/staketechnologies,"[""backend""]",12W7phPwe1AtVyYvPLziJroXVyKyvu4BxF1JVdV8SinENwRR,,FALSE,FALSE,,null,2020-10-15T08:46:29Z,TRUE,4533,28,Intermediate,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-12-08T11:18:38.983142Z,2020-10-16T05:19:22.476962Z,2020-10-17T21:32:07.035135Z,null,,5,5,open,staketechnologies,hello-world-by-polkadot,https://github.com/staketechnologies/hello-world-by-polkadot/issues/5,open,FALSE,FALSE,TRUE,0,null,0,"Rust,Solidity,Polkadot",2021-01-20T09:59:24.905350Z,FALSE,mainnet,2021-01-20T16:32:03.549111Z,48,18,17,staketechnologies,[],permissionless,23959,Hours,cooperative,public,,100023959,open,[INTERMEDIATE CHALLENGE] Deploying An Auction Solidity Contract on Plasm Network ,0x10,DOT,17.77,2021-01-20T09:59:24.978471Z,https://gitcoin.co/issue/staketechnologies/hello-world-by-polkadot/5/100023959,0.07,50000000000,88.85,88.85,5,2020-10-15T08:46:29Z,2020-10-15T00:00:00.000Z,polkadot_ext
TRUE,null,https://gitcoin.co/dynamic/avatar/staketechnologies,"[""backend""]",12W7phPwe1AtVyYvPLziJroXVyKyvu4BxF1JVdV8SinENwRR,,FALSE,FALSE,,null,2020-10-15T09:00:32Z,TRUE,4520,28,Beginner,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-12-08T11:12:28.811558Z,2020-10-15T10:34:39.862265Z,2020-10-15T11:30:57Z,null,,51,6,open,staketechnologies,hello-world-by-polkadot,https://github.com/staketechnologies/hello-world-by-polkadot/issues/6,open,FALSE,FALSE,TRUE,0,null,0,"Solidity,Rust,Polkadot",2021-01-20T09:59:13.529100Z,FALSE,mainnet,2021-01-20T16:32:04.146792Z,218,86,73,staketechnologies,[],permissionless,23960,Hours,cooperative,public,,100023960,open,[BEGINNER CHALLENGE] Deploying Solidity Contract on Plasm Network V1,0x10,DOT,17.77,2021-01-20T09:59:13.595409Z,https://gitcoin.co/issue/staketechnologies/hello-world-by-polkadot/6/100023960,0.07,50000000000,88.85,88.85,5,2020-10-15T09:00:32Z,2020-10-15T00:00:00.000Z,polkadot_ext
TRUE,,https://gitcoin.co/dynamic/avatar/diadata-org,"[""backend""]",0xc366397E320bD9e220C59331921EF40b8aa3331D,Feature,FALSE,FALSE,,null,2020-10-15T09:02:42.832015Z,TRUE,472,45,Intermediate,2020-11-29T23:00:00Z,2020-11-29T00:00:00.000Z,null,2020-10-22T09:36:17.285254Z,2020-10-15T21:20:16.319678Z,2020-10-21T16:05:46.726880Z,null,diadata-org,0,318,open,diadata-org,diadata,https://github.com/diadata-org/diadata/issues/318,submitted,FALSE,FALSE,TRUE,0,null,0,"Golang,Ethereum,Exchange,Scraper",2021-01-20T09:59:01.305084Z,TRUE,mainnet,2021-01-20T16:32:28.021513Z,8,1,3,diadata-org,[],approval,23961,Hours,traditional,public,,100023961,submitted,Write an exchange scraper for kyberSwap exchange,0x0000000000000000000000000000000000000000,ETH,1365.58,2021-01-20T09:59:01.382592Z,https://gitcoin.co/issue/diadata-org/diadata/318/100023961,0.6,6E+17,819.35,819.35,0.6,2020-10-15T09:02:42.832423Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/PureStake,"[""other""]",12E9zxAHo8PEfwD33HPctmpxzeUPWR23rrs3sxLh1mRnkVzK,Other,FALSE,FALSE,,null,2020-10-15T09:47:00.611536Z,TRUE,5625,28,Intermediate,2020-11-12T23:59:59Z,2020-11-12T00:00:00.000Z,null,2020-12-10T15:51:24.111426Z,2020-10-15T12:43:49.322610Z,2020-10-15T13:03:37.781932Z,null,,0,3,open,PureStake,gitcoin-hello-world-by-moonbeam,https://github.com/PureStake/gitcoin-hello-world-by-moonbeam/issues/3,open,FALSE,FALSE,TRUE,0,null,0,"Ethereum,Moonbeam,Polkadot,MetaMask,Remix,ERC20,Smart Contracts",2021-01-20T09:58:49.733489Z,FALSE,mainnet,2021-01-20T16:32:29.093750Z,166,72,58,PureStake,[],permissionless,23962,Hours,cooperative,public,,100023962,open,[ECOSYSTEM CHALLENGE] Using Remix and MetaMask on Moonbeam,0x10,DOT,17.77,2021-01-20T09:58:49.804807Z,https://gitcoin.co/issue/PureStake/gitcoin-hello-world-by-moonbeam/3/100023962,0.07,50000000000,88.85,88.85,5,2020-10-15T09:47:00.612000Z,2020-10-15T00:00:00.000Z,polkadot_ext
TRUE,,https://gitcoin.co/dynamic/avatar/golemfactory,"[""other"",""backend""]",0xf8Fea466c5D43EcC271f232a70d71261327B0B52,Other,FALSE,FALSE,,null,2020-10-15T12:06:13.599827Z,TRUE,1630,97220,Intermediate,2286-12-20T00:00:00Z,2286-12-20T00:00:00.000Z,2020-10-15T12:06:13.600360Z,2020-10-19T10:45:15.355344Z,2020-10-15T12:45:52.033910Z,2020-10-16T21:35:52.910197Z,null,,3,702,open,golemfactory,yagna,https://github.com/golemfactory/yagna/issues/702,done,FALSE,FALSE,FALSE,1,null,1,"Dockerfile,vm,python",2021-01-20T09:58:38.341099Z,FALSE,mainnet,2021-01-20T16:32:29.323994Z,31,5,8,golemfactory,"[""molecula451""]",approval,23963,Hours,cooperative,public,,100023963,done,Golem Bounties - Compile VIM on single Golem Node,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,2020-10-15T12:06:13.600360Z,https://gitcoin.co/issue/golemfactory/yagna/702/100023963,0.13,180000000,180,180,180,2020-10-15T12:06:13.600360Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/golemfactory,"[""backend"",""other""]",0xf8Fea466c5D43EcC271f232a70d71261327B0B52,Other,FALSE,FALSE,,null,2020-10-15T12:08:48.043519Z,TRUE,2012,97190,Intermediate,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,2020-10-15T12:08:48.043929Z,2020-10-20T10:27:11.186215Z,2020-10-15T14:33:32.562481Z,2020-10-20T00:49:18.185518Z,null,,0,703,open,golemfactory,yagna,https://github.com/golemfactory/yagna/issues/703,done,FALSE,FALSE,FALSE,1,null,1,"Dockerfile,golem,git",2021-01-20T09:58:26.852909Z,FALSE,mainnet,2021-01-20T16:32:29.528592Z,24,6,5,golemfactory,"[""rezahsnz"",""smiley1983"",""coejoder"",""irhonin"",""hhio618""]",approval,23964,Hours,cooperative,public,,100023964,done,Golem Bounties - Process and visualize interesting computations in Matplotlib on multiple Golem nodes,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,2020-10-15T12:08:48.043929Z,https://gitcoin.co/issue/golemfactory/yagna/703/100023964,0.35,480000000,480,480,480,2020-10-15T12:08:48.043929Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/golemfactory,"[""backend"",""other""]",0xf8Fea466c5D43EcC271f232a70d71261327B0B52,Other,FALSE,FALSE,,null,2020-10-15T12:10:39.022398Z,TRUE,1903,97190,Intermediate,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,2020-10-15T12:10:39.023007Z,2020-10-16T14:42:16.721760Z,2020-10-15T13:24:37.503015Z,2020-10-16T13:50:30.809435Z,null,,0,704,open,golemfactory,yagna,https://github.com/golemfactory/yagna/issues/704,done,FALSE,FALSE,FALSE,1,null,1,"Dockerfile,python,golem",2021-01-20T09:58:15.328370Z,FALSE,mainnet,2021-01-20T16:32:29.746156Z,32,5,5,golemfactory,"[""irhonin"",""doc-saintly"",""rezahsnz"",""hhio618""]",approval,23965,Hours,cooperative,public,,100023965,done,Golem Bounties - Run John the Ripper on multiple Golem nodes to crack a password,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,2020-10-15T12:10:39.023007Z,https://gitcoin.co/issue/golemfactory/yagna/704/100023965,0.35,480000000,480,480,480,2020-10-15T12:10:39.023007Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/golemfactory,"[""backend"",""frontend"",""other""]",0xf8Fea466c5D43EcC271f232a70d71261327B0B52,Other,FALSE,FALSE,,null,2020-10-15T12:12:38.071861Z,TRUE,2108,97190,Advanced,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,2020-10-15T12:12:38.072343Z,2020-10-20T11:03:17.598794Z,2020-10-15T14:50:05.494422Z,2020-10-19T23:55:47.773938Z,null,,0,705,open,golemfactory,yagna,https://github.com/golemfactory/yagna/issues/705,done,FALSE,FALSE,FALSE,1,null,1,"Dockerfile,python,golem",2021-01-20T09:58:03.641091Z,FALSE,mainnet,2021-01-20T16:32:30.058899Z,24,2,4,golemfactory,"[""edhendil"",""doc-saintly""]",approval,23966,Days,cooperative,public,,100023966,done,Golem Bounties - Create a video transcoding web application using Golem as a backend,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,2020-10-15T12:12:38.072343Z,https://gitcoin.co/issue/golemfactory/yagna/705/100023966,0.88,1200000000,1200,1200,1200,2020-10-15T12:12:38.072343Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/merlox,"[""backend""]",0xc6e3977472f88e45C8A8B796fB15dC115866f6a4,Security,FALSE,FALSE,1- Solved issue,2020-10-15T22:41:26.236159Z,2020-10-15T14:54:39.485496Z,TRUE,591,97190,Intermediate,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,null,null,2020-10-15T18:56:35.861490Z,null,null,,2,3,open,merlox,yeld-contracts,https://github.com/merlox/yeld-contracts/issues/3,cancelled,FALSE,FALSE,FALSE,0,null,0,"Solidity,JavaScript",2021-01-20T09:57:52.256188Z,FALSE,mainnet,2021-01-20T16:32:30.242151Z,5,0,1,merlox,[],approval,23967,Days,contest,public,,100023967,cancelled,Fix stablecoin rebalancing system to generate an APY,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,2020-10-15T14:54:39.485970Z,https://gitcoin.co/issue/merlox/yeld-contracts/3/100023967,0.73,1000000000,1000,1000,1000,2020-10-15T14:54:39.485970Z,2020-10-15T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/ethereum,"[""backend""]",0xdF6C53Df56f3992FC44195518A2d8B16306Af9ff,Feature,FALSE,FALSE,3- Internal solution,2020-10-19T14:04:40.772103Z,2020-10-16T16:50:42.704075Z,TRUE,736,97189,Intermediate,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,null,null,2020-10-16T18:15:47.376965Z,null,null,,7,1958,open,ethereum,py-evm,https://github.com/ethereum/py-evm/issues/1958,cancelled,FALSE,FALSE,FALSE,0,null,0,Python,2021-01-20T09:57:40.908586Z,FALSE,mainnet,2021-01-20T16:32:30.338013Z,6,0,2,ethereum,[],approval,23968,Days,traditional,public,,100023968,cancelled,Code Merklization,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,1,2020-10-16T16:50:42.704480Z,https://gitcoin.co/issue/ethereum/py-evm/1958/100023968,0.07,1E+20,100,100,100,2020-10-16T16:50:42.704480Z,2020-10-16T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/diadata-org,"[""backend""]",0xc366397E320bD9e220C59331921EF40b8aa3331D,Feature,FALSE,FALSE,2- Scope changed,2020-11-24T14:29:43.068204Z,2020-10-16T18:22:23.717099Z,TRUE,639,11,Intermediate,2020-10-27T23:00:00Z,2020-10-27T00:00:00.000Z,null,null,2020-10-16T21:09:48.782488Z,2020-11-01T22:40:26.250989Z,null,diadata-org,2,321,open,diadata-org,diadata,https://github.com/diadata-org/diadata/issues/321,expired,FALSE,FALSE,FALSE,0,null,0,"Go,Golang,Scraper",2021-01-20T09:57:29.554324Z,TRUE,mainnet,2021-01-20T16:32:30.438390Z,13,1,3,diadata-org,[],approval,23969,Hours,traditional,public,,100023969,expired,Lending Rate Scraper for Bitfinex,0x0000000000000000000000000000000000000000,ETH,365.36,2020-10-16T18:22:23.717566Z,https://gitcoin.co/issue/diadata-org/diadata/321/100023969,0.55,5.5E+17,200.95,751.07,0.55,2020-10-16T18:22:23.717566Z,2020-10-16T00:00:00.000Z,web3_modal
TRUE,null,https://gitcoin.co/dynamic/avatar/gitcoinco,"[""other""]",0x00De4B13153673BCAE2616b67bf822500d325Fc3,,FALSE,FALSE,,null,2020-10-19T02:33:16Z,TRUE,853,97186,Intermediate,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,null,null,2020-10-19T03:07:37.525244Z,2020-10-19T16:49:59.983976Z,null,,6,7701,open,gitcoinco,web,https://github.com/gitcoinco/web/issues/7701,submitted,FALSE,FALSE,TRUE,0,null,0,solidity,2021-01-20T09:57:17.961097Z,FALSE,mainnet,2021-01-20T16:32:30.584158Z,22,2,11,gitcoinco,[],approval,23972,Hours,traditional,public,,100023972,submitted,Deploy the Kudos contract to xdai for me (so I can migrate kudos to XDAI),0x02,BTC,35564.84,2021-01-20T09:57:18.025997Z,https://gitcoin.co/issue/gitcoinco/web/7701/100023972,0.78,3000000,1066.95,1066.95,0.03,2020-10-19T02:33:16Z,2020-10-19T00:00:00.000Z,qr
TRUE,,https://gitcoin.co/dynamic/avatar/Zilliqa,"[""other""]",zil1qdpdtt7dqn6xnyc2cucuw3dazr6e42jk3f4ueu,Feature,FALSE,FALSE,,null,2020-10-19T06:09:07.473594Z,TRUE,2458,97186,Advanced,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,null,null,2020-10-19T07:23:49.341327Z,2021-01-15T16:20:06.044828Z,null,,0,2,open,Zilliqa,zilliqa-bounties,https://github.com/Zilliqa/zilliqa-bounties/issues/2,open,FALSE,FALSE,TRUE,0,null,0,"zilliqa,scilla,ibco,daico,bonding curve",2021-01-20T09:57:04.845086Z,FALSE,mainnet,2021-01-20T16:32:30.673784Z,9,1,2,Zilliqa,[],permissionless,23973,Hours,contest,public,,100023973,open,ZBounty-2: Create continuous token bonding curve Scilla contracts,0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27,ZIL,0.07,2021-01-20T09:57:04.928175Z,https://gitcoin.co/issue/Zilliqa/zilliqa-bounties/2/100023973,6.32,1.0505E+17,7834.63,7834.63,105050,2020-10-19T06:09:07.474123Z,2020-10-19T00:00:00.000Z,qr
TRUE,,https://gitcoin.co/dynamic/avatar/binancex,"[""documentation""]",0xf266c84c32ceAE5E7Fad0f3394D05acD8051Cea5,Documentation,FALSE,FALSE,2- Scope changed,2020-10-19T14:05:31.826328Z,2020-10-19T12:59:59.530727Z,TRUE,80,97186,Beginner,2286-11-20T17:46:39Z,2286-11-20T00:00:00.000Z,null,2020-10-20T15:21:14.907956Z,2020-10-19T13:30:48.608822Z,2020-10-19T13:34:29Z,null,,1,1,open,binancex,Grant-projects,https://github.com/binancex/Grant-projects/issues/1,done,FALSE,FALSE,FALSE,1,null,1,sample,2021-01-20T09:56:53.525117Z,FALSE,mainnet,2021-01-20T16:32:30.782673Z,7,1,1,binancex,"[""nceno""]",approval,23974,Hours,traditional,public,,100023974,done,Make proper readme file,0x0000000000000000000000000000000000000000,ETH,379.22,2020-10-19T12:59:59.531182Z,https://gitcoin.co/issue/binancex/Grant-projects/1/100023974,0,1E+15,0.38,1.37,0,2020-10-19T12:59:59.531182Z,2020-10-19T00:00:00.000Z,web3_modal
TRUE,,https://gitcoin.co/dynamic/avatar/diadata-org,"[""backend""]",0xc366397E320bD9e220C59331921EF40b8aa3331D,Improvement,FALSE,FALSE,,null,2020-10-19T16:45:41.904093Z,TRUE,604,13,Beginner,2020-11-01T23:00:00Z,2020-11-01T00:00:00.000Z,null,2020-10-26T12:27:18.462280Z,2020-10-19T20:04:26.525002Z,2020-10-23T14:19:31.259591Z,null,diadata-org,2,323,open,diadata-org,diadata,https://github.com/diadata-org/diadata/issues/323,submitted,FALSE,FALSE,TRUE,0,null,0,"Ethereum,ERC-20,Wallet",2021-01-20T09:56:42.110795Z,FALSE,mainnet,2021-01-20T16:32:30.896185Z,4,1,1,diadata-org,[],approval,23975,Hours,traditional,public,,100023975,submitted,Research Issue: locked ERC-20 tokens,0x0000000000000000000000000000000000000000,ETH,1365.58,2021-01-20T09:56:42.178664Z,https://gitcoin.co/issue/diadata-org/diadata/323/100023975,0.5,5E+17,682.79,682.79,0.5,2020-10-19T16:45:41.904812Z,2020-10-19T00:00:00.000Z,web3_modal
